AL, 93, 2014073012, 03, GFDN,  90, 195N,  638W,  84,  981
AL, 93, 2014073012, 03, GFDN,  96, 204N,  652W,  80,  981
AL, 93, 2014102012, 03, NG07, 006, 210N,  949W,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 012, 213N,  948W,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 018, 216N,  949W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 024, 219N,  950W,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 030, 219N,  950W,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 036, 217N,  949W,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 042, 217N,  945W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 048, 217N,  942W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 054, 216N,  939W,  31, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 060, 213N,  937W,  26, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 066, 213N,  935W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 072, 212N,  932W,  29, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 078, 212N,  928W,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 084, 210N,  921W,  31, 1002, XX,  34, NEQ, 0000, 0000, 0163, 0175
AL, 93, 2014102012, 03, NG07, 090, 210N,  917W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 096, 210N,  910W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 102, 210N,  900W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 108, 210N,  890W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 114, 210N,  879W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 120, 213N,  867W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 126, 218N,  854W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 132, 224N,  839W,   0,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 138, 231N,  826W,   0,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 144, 239N,  812W,   0,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 150, 250N,  800W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 156, 260N,  788W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 162, 266N,  779W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 168, 269N,  775W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 174, 273N,  776W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG07, 180, 276N,  782W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG08, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 000, 199N,  958W,  16, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 006, 212N,  946W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 012, 212N,  943W,  22, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 018, 208N,  942W,  24, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 024, 207N,  938W,  27, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 030, 208N,  934W,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 036, 208N,  932W,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 042, 206N,  931W,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 048, 207N,  930W,  33, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 054, 205N,  928W,  33, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0167
AL, 93, 2014102012, 03, NG09, 060, 203N,  926W,  37, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0166
AL, 93, 2014102012, 03, NG09, 066, 201N,  924W,  37, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0330
AL, 93, 2014102012, 03, NG09, 072, 200N,  922W,  36, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0415
AL, 93, 2014102012, 03, NG09, 078, 200N,  920W,  35, 1004, XX,  34, NEQ, 0000, 0000, 0165, 0246
AL, 93, 2014102012, 03, NG09, 084, 200N,  921W,  39, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0217
AL, 93, 2014102012, 03, NG09, 090, 200N,  921W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 096, 199N,  921W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 102, 195N,  920W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 108, 188N,  917W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 114, 177N,  912W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 120, 169N,  912W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 126, 162N,  914W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 132, 159N,  913W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 138, 154N,  913W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 144, 152N,  915W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 150, 152N,  913W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 156, 152N,  912W,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 162, 156N,  909W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG09, 168, 160N,  900W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 000, 191N,  962W,  17, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 006, 197N,  952W,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 012, 200N,  949W,  19, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 018, 202N,  948W,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 024, 202N,  946W,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 030, 204N,  943W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 036, 204N,  940W,  28, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 042, 205N,  939W,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 048, 208N,  939W,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 054, 209N,  939W,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 060, 210N,  940W,  30, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 066, 210N,  941W,  33, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 072, 211N,  939W,  30, 1004, XX,  34, NEQ, 0184, 0000, 0000, 0320
AL, 93, 2014102012, 03, NG10, 078, 213N,  938W,  29, 1005, XX,  34, NEQ, 0193, 0000, 0000, 0184
AL, 93, 2014102012, 03, NG10, 084, 212N,  933W,  31, 1004, XX,  34, NEQ, 0195, 0000, 0000, 0172
AL, 93, 2014102012, 03, NG10, 090, 212N,  930W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 096, 212N,  924W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 102, 208N,  918W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 108, 204N,  909W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 114, 200N,  900W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 120, 197N,  889W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 126, 192N,  873W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 132, 192N,  857W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 138, 196N,  843W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 144, 202N,  826W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 150, 211N,  811W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 156, 221N,  794W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 162, 235N,  781W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 168, 251N,  766W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 174, 265N,  751W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG10, 180, 280N,  733W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 000, 193N,  952W,  18, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 006, 196N,  936W,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 012, 198N,  934W,  19, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 018, 198N,  932W,  24, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 024, 198N,  931W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 030, 197N,  926W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 036, 195N,  923W,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 042, 195N,  918W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 048, 200N,  909W,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 054, 202N,  900W,  28, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 060, 199N,  893W,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 066, 198N,  886W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 072, 200N,  880W,  18, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 078, 203N,  874W,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 084, 207N,  865W,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 090, 206N,  855W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 096, 213N,  847W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 102, 215N,  837W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 108, 218N,  829W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 114, 217N,  821W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 120, 221N,  811W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 126, 230N,  800W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 132, 239N,  790W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 138, 251N,  783W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 144, 263N,  778W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 150, 277N,  776W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 156, 288N,  779W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 162, 298N,  784W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 168, 303N,  792W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 174, 307N,  796W,   0, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG11, 180, 310N,  797W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 000, 192N,  967W,  14, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 006, 205N,  956W,  15, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 012, 205N,  947W,  20, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 018, 209N,  940W,  23, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 024, 212N,  936W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 030, 212N,  931W,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 036, 210N,  930W,  26, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 042, 209N,  927W,  25, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 048, 209N,  922W,  27, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 054, 204N,  920W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 060, 200N,  919W,  27, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 066, 192N,  916W,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG12, 072, 190N,  916W,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG13, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG14, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 000, 194N,  954W,  17, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 006, 192N,  946W,  15, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 012, 196N,  947W,  17, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 018, 197N,  947W,  22, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 024, 198N,  947W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 030, 200N,  945W,  21, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 036, 199N,  942W,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 042, 200N,  939W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 048, 205N,  929W,  24, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 054, 210N,  916W,  27, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 060, 207N,  918W,  30, 1007, XX,  34, NEQ, 0260, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 066, 201N,  920W,  30, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 072, 199N,  921W,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 078, 193N,  921W,  29, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 084, 188N,  923W,  26, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 090, 181N,  924W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 096, 170N,  925W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 102, 167N,  928W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 108, 165N,  929W,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 114, 160N,  929W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 120, 155N,  934W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 126, 155N,  938W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 132, 156N,  930W,   0, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 138, 156N,  928W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 144, 152N,  929W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG15, 150, 157N,  927W,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG16, 000,   0 ,    0 ,   0,    0, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 000, 194N,  966W,  18, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 006, 200N,  959W,  19, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 012, 208N,  954W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 018, 210N,  954W,  25, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 024, 212N,  954W,  24, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 030, 214N,  953W,  29, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 036, 214N,  951W,  29, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 042, 216N,  950W,  30, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 048, 217N,  947W,  29, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 054, 216N,  944W,  32, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 060, 215N,  944W,  35, 1006, XX,  34, NEQ, 0157, 0000, 0000, 0155
AL, 93, 2014102012, 03, NG17, 066, 215N,  945W,  36, 1007, XX,  34, NEQ, 0176, 0000, 0000, 0145
AL, 93, 2014102012, 03, NG17, 072, 217N,  945W,  34, 1006, XX,  34, NEQ, 0140, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 078, 218N,  943W,  34, 1007, XX,  34, NEQ, 0134, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 084, 219N,  941W,  35, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0255
AL, 93, 2014102012, 03, NG17, 090, 218N,  937W,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 096, 218N,  931W,   0, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 102, 217N,  924W,   0, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 108, 216N,  915W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 114, 214N,  906W,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 120, 211N,  899W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 126, 210N,  889W,   0, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 132, 208N,  878W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 138, 207N,  864W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 144, 210N,  851W,   0,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 150, 218N,  838W,   0,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 156, 229N,  825W,   0,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 162, 242N,  817W,   0,  994, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 168, 259N,  811W,   0,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 174, 275N,  809W,   0,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG17, 180, 291N,  809W,   0,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 000, 193N,  954W,  15, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 006, 205N,  945W,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 012, 212N,  945W,  24, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 018, 215N,  943W,  30, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 024, 218N,  940W,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 030, 219N,  937W,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 036, 220N,  931W,  30, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 042, 220N,  925W,  32, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 048, 224N,  918W,  34, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 054, 225N,  911W,  37, 1003, XX,  34, NEQ, 0200, 0000, 0000, 0235
AL, 93, 2014102012, 03, NG18, 060, 223N,  905W,  38, 1001, XX,  34, NEQ, 0189, 0000, 0000, 0144
AL, 93, 2014102012, 03, NG18, 066, 222N,  903W,  35, 1002, XX,  34, NEQ, 0217, 0000, 0000, 0189
AL, 93, 2014102012, 03, NG18, 072, 221N,  901W,  38, 1000, XX,  34, NEQ, 0156, 0000, 0161, 0172
AL, 93, 2014102012, 03, NG18, 078, 220N,  900W,  39, 1001, XX,  34, NEQ, 0157, 0000, 0175, 0228
AL, 93, 2014102012, 03, NG18, 084, 219N,  901W,  38,  999, XX,  34, NEQ, 0248, 0000, 0420, 0221
AL, 93, 2014102012, 03, NG18, 090, 217N,  902W,   0,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 096, 217N,  902W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 102, 216N,  900W,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 108, 216N,  897W,   0,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 114, 215N,  896W,   0,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 120, 215N,  893W,   0,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
AL, 93, 2014102012, 03, NG18, 126, 214N,  889W,   0,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
